symbol	n_wheels	wheels	sos
_gfortran_pow_c10_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c16_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c16_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c16_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c4_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c4_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c4_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c8_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c8_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_c8_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i16_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i16_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i16_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i4_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i4_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i4_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i8_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i8_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_i8_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r10_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r10_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r16_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r16_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r16_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r4_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r4_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r8_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_pow_r8_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_c10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_c16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_c4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_c8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_r10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_r16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_r4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_product_r8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_rand	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_random_r10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_random_r16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_random_r4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_random_r8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_random_seed_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_random_seed_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_rename_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_rename_i4_sub	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_rename_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_rename_i8_sub	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_c10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_c16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_c4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_c8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_char	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_char4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_r10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_r16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_r4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_reshape_r8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_runtime_error	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_runtime_error_at	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_runtime_warning_at	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_secnds	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_second	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_second_sub	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_select_string	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_select_string_char4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_selected_char_kind	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_selected_int_kind	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_selected_real_kind	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_selected_real_kind2008	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_set_args	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_set_convert	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_set_fpe	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_set_max_subrecord_length	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_set_options	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_set_record_marker	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_shape_1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_shape_16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_shape_2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_shape_4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_shape_8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siall_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siall_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siall_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siall_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siall_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siany_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siany_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siany_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siany_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siany_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_signal_func	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_signal_func_int	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_signal_sub	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_signal_sub_int	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siparity_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siparity_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siparity_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siparity_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_siparity_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_size0	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_size1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_sleep_i4_sub	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_sleep_i8_sub	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_r10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_r16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_r4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_r8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_s1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_16_s4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_r10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_r16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_r4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_r8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_s1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_4_s4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_i1	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_i16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_i2	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_i4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_i8	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_r10	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_r16	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
_gfortran_smaxloc0_8_r4	3	faiss_cpu,numpy,scipy	libgfortran-040039e1-0352e75f.so.5.0.0,libgfortran-83c28eba.so.5.0.0,libgfortran-8f1e9814.so.5.0.0
